Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_IMU
1678914535.4484901,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31598115487139894,-0.049284286732396515,-0.9399582918181657,0.11918631838299146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000257,-0.000921,0.000207,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.163,-7.832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0756,0.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.968,-037.284,+001.248,+00.2880,+00.0756,+00.7420,-05.966,-00.163,-07.832,-00.000257,-00.000921,+00.000207*66
"
1678914536.4450119,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31598176492922064,-0.04927884150997158,-0.9399576817603441,0.11919176360541595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8e-05,-0.000269,0.00022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.991,-0.165,-7.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0735,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.284,+001.247,+00.2873,+00.0735,+00.7428,-05.991,-00.165,-07.838,-00.000080,-00.000269,+00.000220*69
"
1678914537.4434566,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159804747038817,-0.04928711387634448,-0.9399545610051518,0.11921637159913101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000132,0.000114,-0.000875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.975,-0.153,-7.832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.072,0.7437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.964,-037.284,+001.247,+00.2907,+00.0720,+00.7437,-05.975,-00.153,-07.832,+00.000132,+00.000114,-00.000875*6A
"
1678914538.4497,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31599610474156664,-0.049297206531647875,-0.9399512624733523,0.11919677592571058,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001424,-0.000227,-0.001585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.954,-0.164,-7.831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2872,0.07,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.967,-037.286,+001.249,+00.2872,+00.0700,+00.7428,-05.954,-00.164,-07.831,+00.001424,-00.000227,-00.001585*6B
"
1678914539.45087,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31599524429487175,-0.049302721696590404,-0.9399491819539918,0.11921318115189343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.000802,0.001024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.956,-0.174,-7.849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0749,0.7435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.965,-037.286,+001.249,+00.2880,+00.0749,+00.7435,-05.956,-00.174,-07.849,+00.000000,+00.000802,+00.001024*69
"
1678914540.446141,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159787540665438,-0.04929814364562605,-0.9399503989960862,0.11924918213031105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000634,-0.000205,0.000312,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.162,-7.839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0756,0.7435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.960,-037.284,+001.247,+00.2880,+00.0756,+00.7435,-05.966,-00.162,-07.839,-00.000634,-00.000205,+00.000312*66
"
1678914541.4527423,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159791842619731,-0.04929538620893659,-0.9399514396057249,0.11924097951113664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000414,-9.5e-05,0.000379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.964,-0.165,-7.83,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0721,0.7482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.961,-037.284,+001.247,+00.2887,+00.0721,+00.7482,-05.964,-00.165,-07.830,+00.000414,-00.000095,+00.000379*60
"
1678914542.4519043,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159947438506082,-0.04930286199472888,-0.9399437993183981,0.11925688148200092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000665,-0.001058,-0.000672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.972,-0.178,-7.828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2853,0.0729,0.7465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.959,-037.286,+001.247,+00.2853,+00.0729,+00.7465,-05.972,-00.178,-07.828,+00.000665,-00.001058,-00.000672*6F
"
1678914543.452826,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159949939783189,-0.04930279183719199,-0.9399464909219069,0.11923503135108474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000161,-8.4e-05,0.000203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.96,-0.172,-7.85,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0728,0.7474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.962,-037.286,+001.248,+00.2887,+00.0728,+00.7474,-05.960,-00.172,-07.850,+00.000161,-00.000084,+00.000203*61
"
1678914544.4505167,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160048548377739,-0.049290124594857654,-0.9399435311637487,0.11923746709740045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000847,0.000251,-0.0002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.939,-0.149,-7.851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2866,0.0735,0.7466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.961,-037.287,+001.246,+00.2866,+00.0735,+00.7466,-05.939,-00.149,-07.851,+00.000847,+00.000251,-00.000200*6C
"
1678914545.4510984,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31599707497407076,-0.04928638666862442,-0.9399473512747928,0.11922951617985975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001824,-0.001214,5.9e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.954,-0.183,-7.862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0727,0.7459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.962,-037.286,+001.246,+00.2894,+00.0727,+00.7459,-05.954,-00.183,-07.862,+00.001824,-00.001214,+00.000059*6B
"
1678914546.457409,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159941334341422,-0.04930830698274719,-0.9399444097348642,0.11925143649398248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000155,-0.001284,-0.0004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.962,-0.163,-7.844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0756,0.745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.960,-037.286,+001.248,+00.2873,+00.0756,+00.7450,-05.962,-00.163,-07.844,-00.000155,-00.001284,-00.000400*61
"
1678914547.4579356,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3159866039985199,-0.04930449922396504,-0.9399509211490469,0.11922163512053761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000235,0.000263,-0.000486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.169,-7.846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0749,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.964,-037.285,+001.249,+00.2880,+00.0749,+00.7428,-05.966,-00.169,-07.846,-00.000235,+00.000263,-00.000486*63
"
1678914548.4552953,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31610100424490667,-0.04932627545423515,-0.9399169506864711,0.11917717683105516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000885,-0.000192,-0.000642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.961,-0.184,-7.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0706,0.7482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.970,-037.299,+001.252,+00.2894,+00.0706,+00.7482,-05.961,-00.184,-07.853,+00.000885,-00.000192,-00.000642*69
"
1678914549.4597151,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160997853067176,-0.04933716311770253,-0.93991816962466,0.11916628916758755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001606,-7e-06,-0.000762,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.953,-0.172,-7.799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.286,0.0735,0.7465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.972,-037.299,+001.254,+00.2860,+00.0735,+00.7465,-05.953,-00.172,-07.799,+00.001606,-00.000007,-00.000762*64
"
1678914550.4622567,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161067765493524,-0.04934902993430949,-0.939916607536821,0.119155150709459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001919,-0.001593,-0.000673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.162,-7.835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.29,0.0713,0.7467,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.974,-037.300,+001.256,+00.2900,+00.0713,+00.7467,-05.966,-00.162,-07.835,+00.001919,-00.001593,-00.000673*67
"
1678914551.459203,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31610555839273036,-0.04935991749102849,-0.939917825693443,0.11914426315274006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001298,-0.001391,-0.00137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.981,-0.17,-7.818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.286,0.0729,0.7481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.976,-037.300,+001.258,+00.2860,+00.0729,+00.7481,-05.981,-00.170,-07.818,+00.001298,-00.001391,-00.001370*69
"
1678914552.4593046,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.316129831688984,-0.04936822374966608,-0.9399127800872509,0.11911621983908458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001568,-0.001878,-5.6e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.944,-0.172,-7.861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0706,0.7452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.303,+001.260,+00.2893,+00.0706,+00.7452,-05.944,-00.172,-07.861,+00.001568,-00.001878,-00.000056*60
"
1678914553.4595993,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161370019584915,-0.04937740457849426,-0.9399095682443194,0.1191187283031747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000349,3.1e-05,-0.000126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.179,-7.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0756,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.304,+001.261,+00.2880,+00.0756,+00.7443,-05.966,-00.179,-07.840,-00.000349,+00.000031,-00.000126*6F
"
1678914554.466148,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612904544881654,-0.0493763520927056,-0.9399150365837311,0.11909713045006902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000967,-0.000681,-0.000895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.958,-0.155,-7.844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.29,0.0727,0.7444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.983,-037.303,+001.262,+00.2900,+00.0727,+00.7444,-05.958,-00.155,-07.844,+00.000967,-00.000681,-00.000895*6D
"
1678914555.461692,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.316147974345668,-0.04935914526708763,-0.9399113754068716,0.11908291009375113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000124,-0.002179,0.0016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.985,-0.195,-7.857,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.077,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.984,-037.305,+001.260,+00.2880,+00.0770,+00.7443,-05.985,-00.195,-07.857,+00.000124,-00.002179,+00.001600*64
"
1678914556.4664834,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31614944418424595,-0.04934818406863375,-0.9399128452454496,0.11907194889529718,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.4e-05,-0.000467,0.001,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.97,-0.167,-7.855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.0727,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.985,-037.305,+001.259,+00.2886,+00.0727,+00.7428,-05.970,-00.167,-07.855,+00.000044,-00.000467,+00.001000*6A
"
1678914557.4689238,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161527396229292,-0.04932089280467046,-0.9399124891013036,0.11907731771104897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001905,-0.000902,0.000716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.175,-7.814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2879,0.0706,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.983,-037.305,+001.255,+00.2879,+00.0706,+00.7436,-05.969,-00.175,-07.814,-00.001905,-00.000902,+00.000716*66
"
1678914558.4713624,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613771654106876,-0.04930536416253459,-0.9399151850206349,0.1191023518349852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000233,0.001765,-0.000703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.954,-0.148,-7.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0707,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.979,-037.303,+001.252,+00.2873,+00.0707,+00.7458,-05.954,-00.148,-07.822,-00.000233,+00.001765,-00.000703*61
"
1678914559.4693294,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161385770338617,-0.04929984651098193,-0.9399172636056639,0.11908594720217787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000799,-0.001731,-0.000138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.961,-0.149,-7.82,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0721,0.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.303,+001.252,+00.2873,+00.0721,+00.7420,-05.961,-00.149,-07.820,+00.000799,-00.001731,-00.000138*62
"
1678914560.472257,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613036725426885,-0.04929886781609481,-0.9399200444475284,0.1190861980982213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000211,2.1e-05,-0.000342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.999,-0.163,-7.856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.29,0.0692,0.7422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.302,+001.252,+00.2900,+00.0692,+00.7422,-05.999,-00.163,-07.856,-00.000211,+00.000021,-00.000342*6E
"
1678914561.4705813,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161320879167926,-0.04928783275451417,-0.9399242007673965,0.11905338862671416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002246,0.002406,0.001481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.973,-0.185,-7.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0721,0.7459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.985,-037.302,+001.252,+00.2887,+00.0721,+00.7459,-05.973,-00.185,-07.833,-00.002246,+00.002406,+00.001481*62
"
1678914562.468261,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31614298450274336,-0.049266962930575045,-0.9399216710745455,0.11905306362177094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00154,-0.000277,0.001875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.952,-0.154,-7.843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0728,0.7466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.984,-037.303,+001.249,+00.2887,+00.0728,+00.7466,-05.952,-00.154,-07.843,-00.001540,-00.000277,+00.001875*64
"
1678914563.472095,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613678175270704,-0.04924696891119436,-0.9399209759379449,0.11908329130471003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000252,-0.001733,-0.000613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.946,-0.133,-7.836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0721,0.7451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.979,-037.302,+001.245,+00.2880,+00.0721,+00.7451,-05.946,-00.133,-07.836,+00.000252,-00.001733,-00.000613*69
"
1678914564.4734647,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161294314379844,-0.04924047240745855,-0.939925834900799,0.11906713795931742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001373,-0.001533,-0.001054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.966,-0.15,-7.836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2901,0.072,0.7482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.301,+001.245,+00.2901,+00.0720,+00.7482,-05.966,-00.150,-07.836,+00.001373,-00.001533,-00.001054*68
"
1678914565.4704382,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612961116938204,-0.049237787515388855,-0.9399241863605958,0.11908078399497027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002627,0.001455,0.001232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.983,-0.184,-7.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0728,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.979,-037.301,+001.244,+00.2873,+00.0728,+00.7458,-05.983,-00.184,-07.833,-00.002627,+00.001455,+00.001232*60
"
1678914566.479696,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612329969541075,-0.0492230886786278,-0.9399294747878394,0.11906187196444483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000359,-5.6e-05,-0.00073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.147,-7.831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2914,0.0727,0.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.300,+001.243,+00.2914,+00.0727,+00.7460,-05.969,-00.147,-07.831,-00.000359,-00.000056,-00.000730*62
"
1678914567.4818134,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613825061568845,-0.04923600772664249,-0.9399224448009261,0.11907233012015837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.9e-05,-0.00087,-0.0007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.99,-0.157,-7.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0741,0.7444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.302,+001.244,+00.2894,+00.0741,+00.7444,-05.990,-00.157,-07.859,+00.000059,-00.000870,-00.000700*6A
"
1678914568.4808083,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31614610119631975,-0.049242355821887684,-0.9399229605585128,0.11904478697699307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000796,-0.001223,-0.000916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.936,-0.181,-7.849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0735,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.984,-037.303,+001.246,+00.2887,+00.0735,+00.7443,-05.936,-00.181,-07.849,+00.000796,-00.001223,-00.000916*6D
"
