Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,Fix_quality
1677522284.441244,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.5412176,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.6410444,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.7412515,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.8413928,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.9410117,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522285.0412166,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522285.1412418,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522285.2410936,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522285.34129,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522285.4410198,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
